Image Index,Split,Severity Rating,Depth (m),Area (m^2),Estimated Volume (m^3),Geometric Location
1804,val,high,0.06280028232632648,0.1435546875,0.00901527490426757,"(6, 21)"
1804,val,medium,0.053243880051415726,0.3349609375,0.01783461997815976,"(8, 5)"
1805,val,high,0.06627309247755091,0.31103515625,0.020613261673925746,"(9, 9)"
1806,val,high,0.05813648097941025,0.299072265625,0.017387009081976944,"(9, 5)"
1806,val,medium,0.04710783453469247,0.0478515625,0.0022541834884764952,"(24, 29)"
1807,val,high,0.06459945361571397,0.11962890625,0.00772796198039547,"(28, 27)"
1807,val,high,0.06255795196387794,0.478515625,0.02993495748271503,"(9, 19)"
1807,val,high,0.06250691369386707,0.035888671875,0.0022432901154781394,"(28, 17)"
1808,val,medium,0.044088947833448626,0.35888671875,0.0158229378210863,"(19, 23)"
1808,val,high,0.05839217270555031,0.11962890625,0.006985391754326087,"(6, 15)"
1808,val,high,0.0720214984311181,0.2392578125,0.017231706167601498,"(25, 9)"
1809,val,medium,0.03591016161734231,0.35888671875,0.012887680072630175,"(17, 24)"
1809,val,medium,0.0404104568586547,0.346923828125,0.01401935038968465,"(16, 6)"
1809,val,medium,0.0320993590244061,0.035888671875,0.0011520033634247308,"(12, 13)"
1809,val,medium,0.03820030878072464,0.11962890625,0.00456986115785036,"(6, 25)"
1809,val,high,0.06503619866248395,0.035888671875,0.0023340627937952,"(27, 13)"
1809,val,high,0.06500769551226726,0.107666015625,0.006999119560769009,"(21, 16)"
1810,val,high,0.07151987251549868,0.50244140625,0.03593454532150788,"(21, 15)"
1810,val,high,0.06414673444458537,0.31103515625,0.019951889570898867,"(5, 9)"
1810,val,medium,0.04588450150022015,0.1435546875,0.006586935273957385,"(7, 17)"
1811,val,high,0.057500757468964325,0.1435546875,0.008254503269470465,"(21, 23)"
1811,val,high,0.058178661266969724,0.346923828125,0.0201835638819248,"(21, 13)"
1811,val,high,0.0679014360787954,0.107666015625,0.007310677077819524,"(27, 5)"
1812,val,medium,0.029361392821481647,0.1435546875,0.004214965571052541,"(8, 9)"
1812,val,high,0.0616033862969201,0.634033203125,0.039058592337182986,"(12, 19)"
1812,val,medium,0.03462979219975916,0.35888671875,0.01242817249356591,"(22, 11)"
1812,val,medium,0.04047927262992488,0.11962890625,0.004842491110513474,"(26, 20)"
1813,val,high,0.06383345929286022,0.1435546875,0.00916359230083052,"(25, 10)"
1813,val,medium,0.041989140337797215,0.0478515625,0.0020092459731953748,"(5, 19)"
1813,val,medium,0.04302583027828266,0.107666015625,0.004632419715020179,"(11, 11)"
1813,val,high,0.05731709207475833,0.50244140625,0.028798480344202307,"(22, 23)"
1814,val,high,0.06331674558280452,0.035888671875,0.002272353906414127,"(28, 11)"
1814,val,high,0.06764767046661162,0.035888671875,0.0024277850484843524,"(12, 12)"
1814,val,medium,0.053047244420721965,0.35888671875,0.01903795148888215,"(17, 26)"
1814,val,medium,0.026857565122356968,0.1435546875,0.003855529368150854,"(8, 28)"
1814,val,medium,0.030404807182892377,0.275146484375,0.008365775804472585,"(21, 15)"
1815,val,medium,0.049448787856326275,0.0478515625,0.0023662017626562377,"(3, 6)"
1816,val,high,0.06721570506683909,0.478515625,0.03216376511987418,"(11, 7)"
1817,val,high,0.0608864942514344,0.26318359375,0.016024326367931222,"(17, 22)"
1817,val,high,0.0674209252309914,0.478515625,0.03226196617498612,"(23, 12)"
1817,val,high,0.07102442808008784,0.107666015625,0.0076469171834274265,"(12, 9)"
1818,val,high,0.06121992295386957,0.35888671875,0.021971017271042056,"(20, 6)"
1818,val,high,0.056960639896528074,0.562255859375,0.032026453535572305,"(18, 18)"
1818,val,high,0.06636261678062151,0.035888671875,0.0023816661784060943,"(3, 4)"
1818,val,medium,0.0327853847853412,0.035888671875,0.0011766239168567278,"(26, 13)"
1819,val,high,0.07351315308740346,0.107666015625,0.007914868288951398,"(21, 28)"
1819,val,high,0.058512678209036904,0.1435546875,0.008399769235086353,"(11, 24)"
1819,val,medium,0.05133019524380614,0.1435546875,0.007368690137538577,"(13, 7)"
1820,val,medium,0.026890659427179674,0.64599609375,0.017371260948319683,"(8, 23)"
1821,val,medium,0.049580410102461364,0.035888671875,0.0017793750695951711,"(18, 21)"
1822,val,high,0.06177483403878016,0.346923828125,0.02143116190652017,"(11, 15)"
1822,val,medium,0.043113755452064056,0.11962890625,0.005157651409060398,"(10, 5)"
1823,val,medium,0.03799049739772567,0.370849609375,0.014088761119908519,"(13, 12)"
1824,val,medium,0.04668743825155953,0.2392578125,0.011170334347296957,"(14, 25)"
1824,val,high,0.06044136340334841,0.1435546875,0.008676641035441617,"(17, 12)"
1824,val,medium,0.04773766722473639,0.1435546875,0.0068529659004260245,"(26, 4)"
1824,val,high,0.06690117081621905,0.35888671875,0.024009941674766114,"(26, 27)"
1824,val,high,0.0696093368374152,0.107666015625,0.007494559947583033,"(9, 10)"
1824,val,medium,0.03579796227130552,0.1435546875,0.005138965286994054,"(5, 17)"
1825,val,high,0.06306715873875145,0.26318359375,0.016598241484466324,"(16, 27)"
1825,val,high,0.06926935649796766,0.562255859375,0.038947101566118046,"(7, 13)"
1825,val,high,0.05737224653580875,0.1435546875,0.008236054922620983,"(27, 12)"
1826,val,high,0.06100565531683599,0.50244140625,0.030651767246593863,"(24, 26)"
1827,val,medium,0.04984670995225164,0.322998046875,0.016100389957721905,"(6, 9)"
1827,val,high,0.06388265404897733,0.0478515625,0.0030568848128905168,"(14, 22)"
1827,val,high,0.06781061998453432,0.251220703125,0.017035431631856886,"(25, 20)"
1827,val,medium,0.054320334138037954,0.275146484375,0.014946048968156439,"(19, 11)"
1828,val,medium,0.04968830709233634,0.035888671875,0.0017832473492610942,"(14, 23)"
1828,val,high,0.07173272417920183,0.514404296875,0.03689962154433063,"(7, 9)"
1828,val,medium,0.028415174449586952,0.1435546875,0.004079131488368439,"(28, 18)"
1829,val,high,0.07154434767507895,0.1435546875,0.01027052647288731,"(4, 7)"
1829,val,high,0.07018931930633113,0.40673828125,0.028548683096764563,"(25, 20)"
1829,val,high,0.0680755874540697,0.35888671875,0.024431424208369742,"(9, 19)"
1830,val,high,0.07002185373734782,0.035888671875,0.0025129913328589184,"(19, 16)"
1831,val,high,0.05914458697010232,0.538330078125,0.031839310124286035,"(17, 9)"
1831,val,medium,0.026062880592405684,0.57421875,0.014965794715170452,"(15, 23)"
1831,val,high,0.06137126321454628,0.31103515625,0.01908862044319628,"(6, 6)"
1831,val,high,0.059836891872648054,0.1435546875,0.008589866313749282,"(4, 24)"
1831,val,medium,0.025022303524857206,0.478515625,0.01197356321013675,"(26, 22)"
1831,val,medium,0.03180903557343587,0.275146484375,0.00875214430939019,"(27, 8)"
1832,val,medium,0.026485115118331976,0.346923828125,0.00918831752518304,"(19, 24)"
1832,val,medium,0.03844378270772157,0.107666015625,0.0041390889096936554,"(25, 7)"
1832,val,medium,0.026773393979827045,0.514404296875,0.01377234890515029,"(16, 6)"
1832,val,high,0.06518542434194802,0.11962890625,0.007798061017469367,"(6, 6)"
1832,val,medium,0.04323606875010267,0.107666015625,0.004655055253612129,"(14, 15)"
1832,val,medium,0.030163218979613562,0.538330078125,0.016237768029796852,"(9, 24)"
1833,val,medium,0.047558692736105454,0.562255859375,0.026740153655090543,"(18, 22)"
1833,val,medium,0.028128841018748116,0.0478515625,0.0013460089940611891,"(13, 14)"
1833,val,medium,0.03953319894797191,0.35888671875,0.01418794005212859,"(25, 8)"
1833,val,medium,0.05423014501520523,0.11962890625,0.006487492933947891,"(4, 26)"
1834,val,medium,0.03265128088187219,0.35888671875,0.011718111058679717,"(5, 16)"
1834,val,medium,0.02933446851083471,0.442626953125,0.012984226418492024,"(19, 20)"
1835,val,medium,0.04920697527543485,0.035888671875,0.0017659729896213191,"(22, 28)"
1835,val,high,0.06506900262820917,0.1435546875,0.009340960338229246,"(19, 21)"
1836,val,high,0.06745705982120107,0.035888671875,0.002420944285575331,"(27, 24)"
1836,val,high,0.07378055446950434,0.1435546875,0.010591544440446424,"(7, 10)"
1836,val,high,0.06778343325960824,0.346923828125,0.023515688149878738,"(19, 7)"
1837,val,medium,0.04315121710117975,0.035888671875,0.0015486398715511287,"(3, 9)"
1837,val,medium,0.03190847493471136,0.299072265625,0.00954293989136265,"(8, 19)"
1837,val,medium,0.0261372171378613,0.40673828125,0.010631006775311749,"(19, 25)"
1837,val,high,0.062376453217230725,0.035888671875,0.0022386080622394814,"(8, 7)"
1837,val,medium,0.047847486528766636,0.1435546875,0.006868730976297554,"(19, 13)"
1838,val,medium,0.030270256127009416,0.64599609375,0.019554467214860087,"(21, 10)"
1838,val,medium,0.03493103574523601,0.035888671875,0.0012536284801146712,"(25, 20)"
1838,val,medium,0.0277298519398807,0.107666015625,0.002985562672238132,"(12, 24)"
1839,val,high,0.06709550610209364,0.251220703125,0.016855780219495693,"(7, 11)"
1840,val,high,0.05741032854217084,0.538330078125,0.030905706649288746,"(7, 14)"
1841,val,medium,0.03408713917277339,0.11962890625,0.00407780717643041,"(21, 10)"
1841,val,high,0.05818069116318829,0.0478515625,0.002784036979488502,"(29, 18)"
1841,val,medium,0.05127536730743096,0.1435546875,0.007360819330265968,"(14, 13)"
1842,val,high,0.06384625361945706,0.035888671875,0.0022913572465967256,"(14, 22)"
1842,val,high,0.06527886328561983,0.035888671875,0.0023427717048305945,"(27, 18)"
1842,val,medium,0.049196615364955676,0.45458984375,0.02236428169178405,"(11, 7)"
1842,val,medium,0.05425870235515176,0.1435546875,0.007789091060749325,"(16, 28)"
1842,val,high,0.07417504988798863,0.035888671875,0.0026620440267417795,"(20, 5)"
1842,val,high,0.06872817773802081,0.035888671875,0.0024665630194065087,"(7, 28)"
1843,val,high,0.07402216288481236,0.322998046875,0.02390901403725751,"(12, 23)"
1843,val,high,0.07138013367735628,0.31103515625,0.0222017310314824,"(27, 8)"
1843,val,high,0.056581341100666566,0.50244140625,0.028428808590129834,"(24, 20)"
1844,val,medium,0.04624904045765406,0.035888671875,0.0016598166375183464,"(10, 28)"
1844,val,medium,0.03031028287957433,0.31103515625,0.009427563571430103,"(10, 14)"
1845,val,high,0.06701982878101607,0.31103515625,0.020845522916751583,"(27, 22)"
1845,val,high,0.06842736822822448,0.35888671875,0.024557673656125486,"(9, 18)"
1845,val,high,0.06840221707059628,0.107666015625,0.007364594171907461,"(18, 10)"
1846,val,high,0.05717629346680711,0.275146484375,0.015731856136985255,"(19, 23)"
1846,val,medium,0.05056659217031567,0.26318359375,0.013308297451074291,"(7, 13)"
1846,val,high,0.06711336015178297,0.50244140625,0.03372053105282455,"(23, 11)"
1846,val,medium,0.04634081517593881,0.0478515625,0.0022174804136923846,"(14, 6)"
1847,val,high,0.0641388850156451,0.562255859375,0.036062463913825844,"(9, 23)"
1847,val,high,0.05842601254096118,0.538330078125,0.03145247989570786,"(18, 6)"
1848,val,medium,0.04030009657608659,0.035888671875,0.0014463169425499825,"(15, 5)"
1848,val,high,0.0745949790612824,0.107666015625,0.008031344181158579,"(24, 16)"
1849,val,high,0.06479677779704696,0.299072265625,0.01937891914096253,"(21, 5)"
1849,val,high,0.06296201538071004,0.107666015625,0.006778869331761018,"(23, 16)"
1849,val,medium,0.051889135197822706,0.31103515625,0.01613934527393216,"(5, 17)"
1850,val,medium,0.030615593275264336,0.0478515625,0.001465003975085891,"(16, 11)"
1850,val,high,0.0643714734057547,0.107666015625,0.006930620061508258,"(6, 7)"
1850,val,high,0.07304651684992712,0.50244140625,0.036701594647741705,"(18, 26)"
1851,val,high,0.0744444394799369,0.107666015625,0.008015136184241253,"(16, 5)"
1851,val,high,0.07090511537496423,0.418701171875,0.029688054899429602,"(24, 24)"
1851,val,high,0.07110471475662157,0.538330078125,0.03827780664998793,"(25, 12)"
1851,val,medium,0.04545124308531885,0.478515625,0.021749129991998278,"(8, 24)"
1852,val,high,0.07019304203516503,0.035888671875,0.0025191350535081203,"(23, 3)"
1852,val,medium,0.027158517619072217,0.26318359375,0.00714767626791012,"(10, 10)"
1852,val,high,0.05979345486716219,0.562255859375,0.033619220351336555,"(6, 26)"
1853,val,high,0.06950828381213135,0.538330078125,0.03741839985491934,"(10, 12)"
1853,val,medium,0.034453729680278586,0.634033203125,0.021844808588789913,"(24, 8)"
1853,val,medium,0.03733170533763984,0.514404296875,0.019203589635353305,"(24, 25)"
1853,val,high,0.07081572548193393,0.35888671875,0.02541482335411203,"(13, 27)"
1854,val,high,0.062362618878331263,0.035888671875,0.0022381115661901114,"(5, 10)"
1854,val,medium,0.04807153602186506,0.035888671875,0.0017252235828159582,"(23, 3)"
1854,val,high,0.06574163821283252,0.107666015625,0.007078140247035923,"(18, 22)"
1854,val,high,0.06761639482819351,0.35888671875,0.024266626073594838,"(10, 24)"
1855,val,high,0.06616457291797193,0.107666015625,0.007123675941607817,"(21, 19)"
1856,val,high,0.06084159114487546,0.418701171875,0.025474445511098977,"(7, 25)"
1857,val,high,0.05601864205177312,0.035888671875,0.0020104346634791624,"(18, 5)"
1857,val,medium,0.05330812072853883,0.55029296875,0.029335084014191045,"(13, 23)"
1857,val,high,0.07282610668714917,0.107666015625,0.00784089674048652,"(28, 14)"
1858,val,medium,0.029090224565359726,0.035888671875,0.0010440095241962598,"(23, 22)"
1858,val,high,0.0650245387675189,0.35888671875,0.023336443356507027,"(16, 16)"
1859,val,high,0.057966427138359145,0.035888671875,0.0020803380833346666,"(23, 29)"
1859,val,medium,0.04970085261447671,0.11962890625,0.005945658637962301,"(13, 6)"
1860,val,high,0.07477142213385704,0.035888671875,0.0026834470345891074,"(22, 21)"
1861,val,high,0.057151062694692355,0.11962890625,0.006836919121191224,"(9, 26)"
1861,val,high,0.07254855542597866,0.35888671875,0.026036713006881988,"(9, 12)"
1861,val,medium,0.04794369878966562,0.035888671875,0.001720635674336144,"(24, 11)"
1862,val,high,0.05791169228573748,0.478515625,0.02771164962891735,"(22, 19)"
1862,val,medium,0.0540673276894489,0.0478515625,0.0025872061101396447,"(19, 29)"
1863,val,medium,0.04541410323304057,0.634033203125,0.028794049339894132,"(15, 17)"
1863,val,medium,0.05405795252854374,0.0478515625,0.002586757494041644,"(5, 4)"
1863,val,medium,0.03389963611937602,0.2392578125,0.008110752782467895,"(25, 9)"
1864,val,medium,0.04832516271220243,0.634033203125,0.030639757705954517,"(13, 13)"
1864,val,high,0.07330417173994372,0.107666015625,0.007892368099930464,"(9, 23)"
1864,val,high,0.06428463416927277,0.64599609375,0.04152762256149799,"(25, 8)"
1865,val,medium,0.0337672302898518,0.035888671875,0.0012118610480000523,"(3, 17)"
1866,val,medium,0.04989097286600955,0.45458984375,0.02267992955969477,"(8, 26)"
1866,val,medium,0.05013855224270197,0.26318359375,0.013195644364656428,"(25, 23)"
1867,val,medium,0.054136104282414485,0.478515625,0.025904971775764743,"(21, 21)"
1867,val,high,0.06456859029761225,0.6220703125,0.04016620314412012,"(8, 23)"
1867,val,high,0.058921046066256,0.107666015625,0.006343794266410863,"(16, 8)"
1868,val,high,0.0598860473883559,0.035888671875,0.0021492307046114055,"(20, 4)"
1868,val,high,0.066235571650494,0.40673828125,0.026940542570733157,"(19, 13)"
1869,val,medium,0.030118726792983636,0.035888671875,0.0010809211031661608,"(5, 20)"
1869,val,medium,0.05258059866123327,0.634033203125,0.03333784539141182,"(14, 14)"
1869,val,medium,0.029316117859815714,0.0478515625,0.0014028220460263379,"(29, 20)"
1869,val,high,0.060191830485779356,0.035888671875,0.002160204853859757,"(20, 25)"
1870,val,medium,0.05372501788060696,0.31103515625,0.01671036933102863,"(10, 7)"
1870,val,medium,0.034942407777268675,0.2392578125,0.00836024404827229,"(27, 16)"
1871,val,high,0.06142685403206962,0.107666015625,0.006613584626011402,"(7, 17)"
1871,val,high,0.06299886187285617,0.31103515625,0.019594860846195983,"(25, 27)"
1871,val,high,0.0693081458227906,0.478515625,0.033165030715983784,"(17, 6)"
1872,val,medium,0.03736236998777462,0.0478515625,0.0017878477826181213,"(17, 29)"
1872,val,medium,0.03958665973003034,0.107666015625,0.004262137925035004,"(7, 26)"
1873,val,high,0.0714299910747809,0.57421875,0.041016440187471845,"(22, 14)"
1873,val,medium,0.050325170437178615,0.634033203125,0.031907829010095916,"(10, 11)"
1873,val,high,0.05616687732518147,0.40673828125,0.022845219146423908,"(9, 22)"
1873,val,medium,0.053649168027072355,0.418701171875,0.022462969523053978,"(21, 25)"
1874,val,medium,0.0362665717030273,0.035888671875,0.0013015590918811068,"(26, 13)"
1874,val,high,0.05754420319163894,0.322998046875,0.01858666523987752,"(5, 27)"
1875,val,high,0.06941038765301077,0.1435546875,0.00996418650878182,"(25, 23)"
1876,val,medium,0.0440638373283805,0.107666015625,0.004744177798294873,"(13, 11)"
1876,val,high,0.05695835550006158,0.1435546875,0.008176638924325247,"(21, 15)"
1876,val,medium,0.05168870282267861,0.035888671875,0.001855038895247499,"(27, 19)"
1876,val,high,0.0734079315526236,0.562255859375,0.04127403964006156,"(6, 22)"
1876,val,high,0.07464168935376446,0.251220703125,0.018751537681890536,"(18, 25)"
1877,val,high,0.056126366328266585,0.11962890625,0.00671433581563736,"(19, 13)"
1878,val,high,0.0611540512172001,0.107666015625,0.006584213033883116,"(10, 23)"
1878,val,high,0.06096911902986689,0.562255859375,0.034280244415474476,"(19, 6)"
1878,val,high,0.06425211253078106,0.1435546875,0.00922369193557111,"(6, 12)"
1878,val,high,0.068997958758166,0.1435546875,0.009904980407666408,"(28, 20)"
1878,val,medium,0.04409326152408789,0.35888671875,0.01582448594736553,"(18, 17)"
1878,val,medium,0.04276544104095342,0.035888671875,0.001534794881108436,"(4, 21)"
1879,val,high,0.05771912890742004,0.31103515625,0.017952678278333287,"(23, 16)"
1880,val,medium,0.037961510506375626,0.1435546875,0.00544955277777072,"(14, 26)"
1881,val,medium,0.028647686197433152,0.370849609375,0.010623983235815664,"(25, 22)"
1882,val,high,0.059385662534870674,0.59814453125,0.03552120927989091,"(23, 19)"
